itemID,itemName,itemGroup,stock,price
2080,,,10,6443
1928,,,8,6155
2884,,,3,5056
3532,,,16,7614
1892,,,24,8276
2880,,,14,8392
2033,,,24,2219
3176,,,7,6739
3768,,,19,2763
3404,,,30,8244
3891,,,13,7240
2974,,,12,9405
3831,,,15,3899
1924,,,1,8991
4182,,,13,1829
1811,,,7,5518
1283,,,6,3280
2154,,,3,9695
4543,,,29,3287
4642,,,14,1542
2360,,,15,3665
3231,,,5,5516
1356,,,18,5831
4895,,,22,3049
3390,,,15,8103
4495,,,18,3146
1202,,,4,5489
1811,,,28,4147
4996,,,24,6619
3291,,,7,5921
1878,,,12,6139
1483,,,4,9120
4683,,,18,7228
4386,,,3,1802
4825,,,1,8523
2549,,,7,1794
4965,,,5,6838
3251,,,13,5823
4932,,,5,4586
3986,,,2,3311
1616,,,3,9062
1239,,,22,5121
4993,,,10,4439
2762,,,2,9601
1035,,,26,4916
4717,,,9,3013
4662,,,17,1893
4267,,,14,1914
3500,,,20,3963
4866,,,23,8990
2492,,,5,4622
1044,,,29,8794
2070,,,29,6611
3761,,,4,6729
1145,,,8,8832
3324,,,27,3312
4455,,,29,7988
3465,,,11,6102
3940,,,21,4064
4934,,,29,1880
3793,,,29,6143
2956,,,1,9718
3662,,,5,3241
3755,,,12,7743
4173,,,4,2665
3353,,,30,9372
2193,,,1,3960
2086,,,5,6160
1570,,,17,4813
1233,,,24,3737
4647,,,16,5210
3178,,,29,3528
2765,,,29,5259
4221,,,8,5843
4265,,,26,6696
3532,,,14,1950
1967,,,29,7173
3474,,,3,2280
4075,,,8,2813
1551,,,3,9427
4609,,,5,4574
1975,,,3,5695
4859,,,25,9974
1502,,,18,7024
1901,,,11,7140
4487,,,26,2407
3364,,,22,6968
2537,,,30,9926
4719,,,28,9510
2348,,,2,4541
4294,,,11,3431
3774,,,16,8867
2250,,,19,4072
3034,,,5,6725
1799,,,18,6052
1278,,,7,4908
2837,,,6,9187
3056,,,19,2372
2447,,,29,7225
1452,,,12,7012
4838,,,7,5934
4822,,,20,7655
2571,,,1,9603
4310,,,12,6243
2133,,,15,2589
3568,,,22,3597
4474,,,18,7181
3354,,,22,3313
2389,,,22,4310
1742,,,3,8273
2574,,,7,6986
4498,,,22,2988
4612,,,14,2801
1075,,,22,9778
1371,,,4,8753
2960,,,30,9649
4434,,,19,1656
1378,,,8,3115
1615,,,25,9095
2503,,,9,4006
2381,,,29,8022
1613,,,11,1758
1031,,,21,9122
3200,,,5,8680
1138,,,17,3293
4958,,,4,5972
4858,,,23,3233
1616,,,19,5425
1270,,,23,1696
2347,,,10,3548
2076,,,13,3439
3597,,,4,9416
2151,,,12,7785
2940,,,29,9836
3475,,,20,1981
2715,,,12,4512
3644,,,9,3706
4573,,,8,7895
1649,,,9,7297
4079,,,4,9927
1844,,,21,5946
1420,,,9,4260
2879,,,2,3458
2440,,,19,5125
4095,,,17,9676
2437,,,21,4654
1324,,,18,3158
4184,,,17,4739
4574,,,25,9392
4881,,,16,7539
3790,,,21,5516
2616,,,6,4556
1275,,,9,6118
2131,,,17,6665
2509,,,9,9617
3077,,,22,6494
3653,,,2,4100
2922,,,13,5235
2971,,,18,6044
1463,,,19,4703
4323,,,14,4723
2632,,,26,3966
1481,,,19,6940
1283,,,7,2637
1164,,,13,7161
4275,,,13,3201
2600,,,4,8663
2084,,,1,7620
1621,,,26,7242
1291,,,10,8813
3301,,,16,7016
2715,,,24,8003
4150,,,30,7442
1775,,,19,5871
2073,,,4,4228
1912,,,23,8629
4033,,,4,1538
4877,,,15,7595
2590,,,13,5426
3982,,,22,2279
2782,,,29,6575
2100,,,18,4719
1785,,,10,2688
3166,,,16,2301
2251,,,6,6511
1528,,,22,3350
2012,,,6,6002
3309,,,28,2492
1220,,,25,4764
2165,,,15,4425
3337,,,6,4952
4058,,,27,1741
1000,,,15,7190
3357,,,21,3231
2222,,,16,4335
1207,,,8,4221
3511,,,7,7546
2171,,,1,5878
3078,,,25,2077
3879,,,20,5721
3472,,,15,5985
4519,,,29,2873
3275,,,17,5859
1763,,,29,3455
4619,,,15,4278
2955,,,13,3302
2700,,,4,6169
2830,,,2,3360
4940,,,9,1627
1311,,,5,4753
4116,,,10,3211
1476,,,10,7046
2918,,,1,7221
4121,,,9,3910
1824,,,3,9053
4293,,,13,6149
4308,,,8,7023
2998,,,12,7766
2874,,,7,9754
1281,,,7,9907
3471,,,19,4231
1936,,,1,4104
4163,,,8,4872
3369,,,24,5748
2335,,,1,6826
3957,,,5,9335
4841,,,1,1698
2184,,,12,4178
3118,,,29,3216
4728,,,14,2866
2527,,,1,2415
2926,,,3,4620
1773,,,7,4195
1801,,,29,4037
1916,,,17,5985
2523,,,16,2749
2550,,,14,8576
1319,,,11,7639
1649,,,10,6076
2202,,,4,5182
2569,,,11,2288
2925,,,1,7322
2293,,,11,3587
2190,,,16,2112
2234,,,10,1546
4779,,,11,7062
3031,,,17,5990
4275,,,30,6772
2696,,,4,6203
4453,,,11,7540
4776,,,29,8646
3471,,,24,7180
3143,,,16,6951
4312,,,14,6120
3327,,,20,3023
4344,,,16,2375
1718,,,17,5679
3041,,,15,6616
4110,,,22,5885
2947,,,28,4806
4280,,,29,7969
3022,,,28,8841
1941,,,16,2894
4494,,,30,3161
2749,,,13,3025
1241,,,5,5832
2066,,,1,8918
1777,,,15,4379
2178,,,3,8220
4727,,,16,5812
3433,,,23,9343
3035,,,26,2005
1464,,,28,8315
4161,,,12,7812
2654,,,9,2671
2206,,,18,2486
3950,,,1,7018
1706,,,29,8925
3726,,,27,5903
3325,,,15,1816
3732,,,17,2575
2563,,,24,5911
4924,,,21,2785
1742,,,22,2754
4929,,,6,4314
1092,,,18,7877
1907,,,17,2924
3540,,,19,7091
2990,,,24,7781
4088,,,9,2356
2028,,,21,7966
3026,,,23,3132
2209,,,26,9475
4071,,,6,5566
4393,,,8,7650
2047,,,28,6755
4610,,,1,5088
1269,,,11,5098
3629,,,11,5887
1899,,,1,9464
1982,,,20,4630
4977,,,23,2668
2399,,,29,6760
2675,,,23,3975
2760,,,16,5914
2058,,,16,6456
4065,,,3,8383
1450,,,10,8861
3739,,,26,2509
3128,,,12,7789
2331,,,25,1917
2505,,,28,6242
3758,,,18,4511
3574,,,17,8290
2563,,,21,8772
2128,,,25,8484
1230,,,17,9238
4373,,,24,7219
1693,,,14,4995
2743,,,17,1664
1612,,,18,1908
1835,,,4,7500
3574,,,17,2800
4102,,,10,9486
1283,,,4,2261
4719,,,2,8944
4596,,,12,3760
1380,,,3,9022
1150,,,21,4132
2937,,,7,2361
2495,,,25,4304
3581,,,19,8973
3458,,,20,1640
3723,,,14,5678
2249,,,17,4441
1430,,,3,2266
3039,,,1,1789
3455,,,1,5741
1831,,,13,5816
4831,,,10,5995
3816,,,12,9100
2314,,,30,9837
2743,,,22,4719
1538,,,9,5276
3604,,,27,8214
4734,,,27,2442
2363,,,25,6475
1484,,,3,6669
1764,,,17,7850
3595,,,5,9448
4303,,,21,7803
2695,,,24,8786
4538,,,9,5998
1979,,,13,2489
1148,,,28,2219
3443,,,22,8688
3334,,,20,5813
2508,,,20,2182
4136,,,15,3379
3599,,,20,9567
4540,,,19,2351
2590,,,12,4334
3361,,,24,5356
2855,,,14,7082
3949,,,12,5008
4836,,,8,3259
2464,,,17,4869
1788,,,16,6519
2061,,,19,4860
1963,,,8,7061
1485,,,28,9745
1771,,,29,5728
3758,,,3,2986
3180,,,8,1628
2406,,,4,5004
2255,,,27,2999
4826,,,20,3348
1737,,,2,8807
2404,,,8,6954
3467,,,2,4224
3395,,,13,6823
3405,,,26,2459
2718,,,5,2916
2927,,,27,7305
4137,,,9,3161
3282,,,23,7239
4567,,,28,7846
4550,,,29,8372
4223,,,20,8303
2363,,,15,7097
4806,,,6,3015
1153,,,14,8374
4515,,,5,4316
3200,,,4,3037
1012,,,30,9225
2585,,,4,4139
2229,,,17,7055
3406,,,6,4730
2234,,,14,7073
2549,,,28,7884
3385,,,29,1596
1746,,,8,9496
4632,,,6,8749
1476,,,4,7100
4738,,,30,9031
4235,,,10,9709
3574,,,1,6061
4614,,,5,5056
2216,,,13,6282
4425,,,20,5425
4666,,,14,3479
1148,,,26,3961
2351,,,30,6316
3543,,,5,2012
2955,,,7,5899
2257,,,3,2598
2612,,,20,7341
3488,,,1,8723
2021,,,2,3030
2186,,,20,4427
1696,,,30,5943
3309,,,10,4521
3092,,,22,4415
4497,,,15,2332
1848,,,3,4531
2466,,,26,8050
4411,,,9,5439
2295,,,17,7274
1914,,,12,7422
1290,,,3,5881
2293,,,30,8926
4027,,,16,3708
4693,,,19,9984
1056,,,16,2219
4221,,,12,4967
3248,,,18,9618
2815,,,17,9418
4207,,,24,9342
1160,,,7,7476
3868,,,7,3489
3707,,,8,1952
2335,,,24,8006
3432,,,20,9700
4510,,,28,3505
2893,,,6,9050
4902,,,7,5610
3443,,,28,4415
1864,,,25,5556
2071,,,8,3585
3092,,,10,9696
2845,,,9,6418
2314,,,28,8070
3882,,,12,1967
4309,,,20,9862
2369,,,3,3589
1787,,,2,9378
3284,,,22,2619
1375,,,10,4379
1949,,,18,7839
4805,,,1,9116
3759,,,27,1955
3160,,,10,7686
2764,,,26,3070
4225,,,2,7334
2719,,,18,8108
3856,,,20,1528
4079,,,28,4973
2455,,,16,3126
1582,,,18,7454
1776,,,12,5365
3096,,,2,7967
3453,,,12,6198
2731,,,12,6867
3899,,,23,7607
4886,,,6,6425
4455,,,22,4828
2690,,,2,6000
2171,,,13,8021
3015,,,11,1971
4938,,,27,5204
3449,,,30,9452
1848,,,22,3033
3818,,,14,8638
1540,,,11,7033
1424,,,11,7734
3888,,,5,6260
2711,,,10,7448
3363,,,1,9769
4633,,,25,3623
2864,,,17,5965
2500,,,27,6678
1477,,,27,2646
1635,,,5,7722
2401,,,12,3117
4971,,,24,8967
1230,,,16,9028
4414,,,11,9376
2906,,,16,4993
3856,,,13,4281
4025,,,4,2327
1414,,,19,8483
4793,,,11,4678
3101,,,1,1833
1651,,,6,9023
4304,,,22,6717
3663,,,25,3953
2525,,,13,9530
1625,,,21,8917
3812,,,25,6729
2879,,,23,1916
4180,,,15,4277
4187,,,14,2940
4292,,,13,2527
3043,,,14,7699
1819,,,24,4619
2446,,,15,5388
1701,,,25,3454
1047,,,14,7397
1065,,,26,1576
4360,,,12,8482
2818,,,28,3444
2008,,,19,9300
2624,,,27,7838
4564,,,28,6677
1049,,,9,5137
4433,,,9,8609
3433,,,27,5067
4799,,,29,7035
4774,,,26,3846
1153,,,9,7243
4776,,,28,7970
3596,,,19,6899
4097,,,14,2922
2262,,,25,7843
1518,,,6,3042
4593,,,15,3957
4322,,,28,6625
3633,,,12,6865
2356,,,20,3992
4268,,,23,4054
2775,,,6,3823
4757,,,24,6132
1231,,,29,7728
4323,,,19,6400
1182,,,9,3084
3266,,,8,4836
3109,,,25,2530
2450,,,11,5986
1208,,,20,3047
2115,,,10,3404
3774,,,13,5122
2904,,,27,6234
3438,,,3,1896
3872,,,3,8674
3985,,,12,6182
2483,,,15,8445
4445,,,10,9729
2462,,,24,4123
1068,,,7,7617
1458,,,13,6755
1382,,,1,3696
3048,,,9,9368
3501,,,13,2436
2340,,,18,6260
1665,,,29,2434
3982,,,16,2824
1843,,,14,3427
3365,,,23,6479
3230,,,17,7014
2312,,,8,5827
3493,,,18,7552
1474,,,21,7239
4907,,,2,7473
3575,,,14,2560
1509,,,12,7022
1732,,,1,8449
4975,,,25,5853
2947,,,6,3489
2509,,,13,9343
3061,,,11,3532
1916,,,23,2116
4214,,,27,2416
1104,,,27,8818
4702,,,6,6629
2687,,,17,9386
3240,,,5,5057
2816,,,15,3520
1524,,,15,1839
2483,,,15,1523
2101,,,3,2860
3456,,,17,7076
4461,,,13,5048
1242,,,12,5813
4017,,,12,4948
1814,,,18,5776
1486,,,9,3447
1514,,,2,1718
1710,,,20,3344
3032,,,3,9527
4896,,,25,8511
3373,,,18,7104
1746,,,10,9666
1355,,,19,8990
1162,,,30,5716
2712,,,10,5669
1025,,,11,2664
3067,,,24,4895
2675,,,29,2297
1354,,,26,7426
4828,,,11,6440
1000,,,6,1522
2822,,,13,5273
1814,,,29,4558
1818,,,9,6237
3082,,,23,8619
4398,,,30,8431
1932,,,28,4722
3180,,,24,8591
4332,,,16,3210
3175,,,1,2255
1357,,,19,9555
2511,,,20,4079
1159,,,16,8672
3855,,,16,2161
1889,,,29,7499
2448,,,16,2210
2652,,,19,9780
1385,,,17,7122
2960,,,7,1924
2736,,,4,4364
1768,,,24,5035
2002,,,20,1505
3046,,,2,2027
2284,,,9,3367
1708,,,28,2042
1952,,,29,2645
3497,,,30,3021
1479,,,10,5612
1237,,,6,6984
4353,,,12,7243
3528,,,10,1780
2092,,,4,3678
2514,,,3,8344
4790,,,6,2819
1948,,,26,8787
3581,,,9,5139
4778,,,14,7477
2601,,,20,8459
4678,,,13,5550
3642,,,6,9214
2957,,,17,6874
4585,,,26,4062
3637,,,30,3000
1353,,,10,7552
3257,,,25,7069
2524,,,1,7283
2035,,,11,7318
3658,,,13,5808
1901,,,19,9065
3247,,,20,8705
4308,,,23,2193
1305,,,28,7694
1011,,,22,8882
2234,,,21,1655
3744,,,2,7578
2903,,,24,9010
3036,,,5,4431
2465,,,24,5384
1233,,,19,2213
1366,,,5,9550
3741,,,20,1808
2230,,,16,3033
1206,,,4,3431
3690,,,19,1996
3620,,,7,1831
4759,,,27,5587
3543,,,2,4589
2792,,,18,8778
1929,,,5,2229
2433,,,28,6610
4941,,,17,4904
3547,,,19,8909
1290,,,2,4748
4207,,,12,8209
2107,,,8,5439
3050,,,22,4641
3814,,,27,5673
4875,,,5,3718
3691,,,6,8057
2433,,,20,9222
4757,,,1,6828
1407,,,18,4126
4718,,,25,1828
1240,,,29,7225
1792,,,25,7942
4486,,,1,9226
1757,,,28,2078
2186,,,25,4328
3752,,,3,2525
3051,,,14,7404
3688,,,23,4569
4676,,,14,7981
2142,,,14,2388
4939,,,13,2359
1806,,,4,4707
1595,,,7,5700
2086,,,28,9823
4251,,,27,8371
2689,,,15,6106
2560,,,29,2744
2393,,,24,6620
1669,,,28,4509
3500,,,26,3393
1213,,,6,5081
4598,,,26,2151
1404,,,29,9449
1758,,,22,7240
1265,,,28,5500
1006,,,22,4053
2779,,,10,9697
4457,,,26,4809
2532,,,28,6297
2811,,,7,5721
4004,,,15,9216
1737,,,13,4583
3266,,,25,1787
4981,,,18,2362
1934,,,3,4015
2512,,,23,6375
3400,,,8,4894
4301,,,25,8619
2997,,,5,6325
1098,,,2,4254
2208,,,4,5287
3672,,,16,4979
3651,,,1,6470
3957,,,9,3148
2986,,,18,7958
4433,,,8,1658
3822,,,3,3531
4588,,,7,1934
2622,,,25,9230
2117,,,11,8437
1780,,,14,6275
3819,,,4,9507
1884,,,6,1551
2595,,,5,5585
3046,,,1,2687
3228,,,24,7570
2251,,,6,8898
2368,,,26,4489
2573,,,24,5297
4701,,,6,9195
4384,,,18,4890
1998,,,20,9355
4583,,,16,9200
2043,,,17,8080
2201,,,30,1633
3522,,,27,2019
3922,,,20,2440
2636,,,1,4456
1092,,,20,3933
2711,,,23,9847
3899,,,19,7082
4372,,,5,1594
4576,,,21,8868
4953,,,2,9431
4692,,,10,5412
1170,,,13,5537
2625,,,21,9762
2394,,,11,5500
4277,,,3,3821
3170,,,8,9355
2229,,,6,5325
2944,,,11,5289
2582,,,13,4422
1373,,,17,8044
1366,,,16,4682
3469,,,2,2450
4012,,,2,8457
2031,,,22,7531
2459,,,8,8176
4377,,,22,3649
1534,,,12,6001
2051,,,24,7696
3430,,,13,8655
1567,,,2,8922
2972,,,20,3839
1287,,,1,3849
4776,,,12,3046
2271,,,30,8099
4657,,,26,6243
2344,,,18,2200
1482,,,14,7758
1278,,,21,4214
4831,,,8,1707
1819,,,5,1531
2687,,,2,6399
4468,,,21,7679
4760,,,25,5898
2310,,,26,8546
3924,,,11,7027
3517,,,17,6765
3164,,,26,7824
3245,,,24,3189
2629,,,15,4936
1347,,,15,8492
1216,,,24,1880
4636,,,15,7177
1197,,,14,4625
1100,,,8,2395
2054,,,9,7020
3761,,,20,5417
4947,,,16,7819
1032,,,8,3389
3353,,,22,2374
4466,,,13,7118
2081,,,21,9442
1800,,,24,5958
3414,,,2,3681
2799,,,3,4996
1634,,,30,7571
3481,,,4,5300
3691,,,18,4328
2811,,,28,3242
2758,,,7,5327
2872,,,26,4756
3339,,,21,2249
3483,,,7,5688
3255,,,20,4725
3462,,,11,8354
1355,,,7,1794
2952,,,9,7011
2171,,,26,5301
2693,,,9,1696
1348,,,17,1521
1112,,,19,8276
2058,,,6,6838
2003,,,25,6588
2166,,,12,2144
3113,,,3,2628
2830,,,16,9696
3582,,,24,4287
4572,,,1,2093
1373,,,23,2604
2513,,,27,8162
3050,,,20,6673
2563,,,9,3864
1055,,,14,5681
1887,,,12,7335
2391,,,20,3211
3347,,,14,2946
4873,,,15,7995
1571,,,20,9374
3571,,,30,7172
4348,,,5,2221
2400,,,16,3969
2867,,,8,7939
2672,,,22,3322
1659,,,21,7804
4104,,,16,6567
1465,,,14,2875
3436,,,30,4017
4503,,,10,6240
3812,,,12,4340
2759,,,24,2611
2019,,,14,2050
3201,,,22,4496
1861,,,24,7078
4524,,,30,4333
2680,,,29,7491
3413,,,7,1541
4354,,,19,3481
3608,,,24,6372
3518,,,12,7810
3542,,,29,1694
2579,,,26,3056
2650,,,12,9212
3499,,,16,7126
2804,,,10,8235
2975,,,3,8735
1783,,,22,7298
1116,,,27,6149
2578,,,30,5528
4003,,,26,7603
3021,,,16,1723
3791,,,20,1559
1242,,,8,2653
2290,,,20,7641
4204,,,17,6030
4100,,,18,4484
3085,,,3,7682
1944,,,5,9378
3845,,,22,9702
2077,,,5,8526
1128,,,10,9385
4130,,,2,8032
2496,,,7,8434
3764,,,6,7911
2369,,,17,7740
4662,,,19,2408
4392,,,28,5560
3259,,,15,6253
1839,,,3,9133
4376,,,18,9108
1934,,,9,6415
1158,,,23,1681
2784,,,26,9623
4954,,,1,6464
2060,,,17,8104
4556,,,1,6207
2433,,,11,7113
1843,,,5,4089
1793,,,1,9463
3640,,,12,9582
2795,,,3,2128
2044,,,5,5402
4742,,,10,2601
3584,,,21,8693
1957,,,28,5269
3483,,,9,6634
3883,,,19,4625
2474,,,23,2067
3148,,,3,3693
1767,,,21,4982
4601,,,15,4139
3181,,,28,3016
2261,,,8,6254
1656,,,8,1828
4134,,,5,5278
2254,,,13,8132
1517,,,17,7103
2176,,,23,5785
4255,,,10,4902
1780,,,25,5958
1275,,,8,9232
2159,,,14,5229
4153,,,25,2623
1553,,,9,5003
2072,,,16,2053
2964,,,20,3501
3974,,,17,7174
4848,,,22,7009
1605,,,14,2173
2082,,,23,7489
2477,,,20,1525
1508,,,3,3421
2682,,,23,9017
1012,,,16,3467
3591,,,30,5934
2004,,,18,5389
4272,,,5,8464
1900,,,9,9309
3483,,,6,9889
4686,,,22,8817
3757,,,26,9062
3484,,,20,4464
4314,,,24,8100
1204,,,4,3018
1355,,,17,9746
3463,,,3,4994
3548,,,6,5913
2271,,,10,8398
2275,,,9,4864
1275,,,19,2410
4577,,,4,7541
2286,,,5,6737
4287,,,14,2554
1781,,,14,4596
2840,,,23,3200
2585,,,1,8729
2958,,,30,8269
3788,,,22,7214
3061,,,2,7163
1531,,,4,1683
3451,,,18,6437
3119,,,25,8193
4015,,,10,4285
2869,,,23,6052
4814,,,1,6902
2978,,,14,8656
4789,,,24,2950
2151,,,11,4383
2390,,,8,4841
3634,,,29,9510
3394,,,13,9313
1874,,,22,3172
4671,,,10,6963
3647,,,17,7832
1275,,,23,8487
3306,,,23,8693
1087,,,8,6237
3210,,,1,6212
1136,,,9,2203
3050,,,10,1918
4406,,,22,4920
4277,,,5,3276
2500,,,11,5122
4704,,,23,5416
4470,,,6,6989
4747,,,17,4799
2550,,,12,8757
4783,,,20,4264
2117,,,23,6501
4510,,,5,1527
4258,,,26,2543
3535,,,26,3489
3095,,,30,5200
4625,,,1,1689
2014,,,19,8791
1677,,,30,6336
4743,,,21,9449
4212,,,25,5024
1087,,,10,5661
3682,,,12,8283
2406,,,2,4299
3915,,,20,9179
1901,,,2,5031
4992,,,19,5681
4308,,,5,4684
1566,,,24,8839
2839,,,8,8829
4666,,,22,8189
2325,,,26,6832
4238,,,14,1612
1983,,,4,9580
4798,,,28,1742
3703,,,9,1608
1456,,,22,5892
3309,,,2,4554
1983,,,13,5782
2676,,,9,9494
1017,,,29,7697
3793,,,11,8430
1609,,,3,5682
3459,,,22,8916
1192,,,24,2385
3044,,,5,4471
3661,,,2,4464
1188,,,7,4090
1865,,,26,7539
1692,,,24,9125
3577,,,13,9743
4951,,,11,6403
1714,,,21,4871
1610,,,3,4476
4652,,,19,8149
4020,,,24,8236
2633,,,22,9106
4305,,,11,6751
2416,,,24,4532
3124,,,3,4914
1422,,,6,1931
2101,,,14,6551
2876,,,23,8636
2684,,,5,7226
2377,,,12,9425
2394,,,9,3127
4320,,,14,7197
1009,,,23,4650
1460,,,7,8135
1821,,,10,7926
3182,,,10,5473
1526,,,16,5119
2070,,,17,6974
2534,,,11,3640
3794,,,3,6076
1405,,,28,4205
4544,,,3,2005
2494,,,29,6359
3322,,,26,3229
3655,,,2,2740
2918,,,5,4332
2584,,,25,3310
2212,,,4,1595
3176,,,18,2351
4564,,,29,8403
4556,,,1,4426
4573,,,26,9705
2781,,,17,2889
3316,,,27,1792
1827,,,13,9820
4889,,,16,2214
3548,,,15,4658
2736,,,17,8322
4927,,,29,6357
3214,,,17,9751
3275,,,18,9192
2909,,,18,1749
4226,,,4,8812
1622,,,8,6448
1395,,,26,6715
2938,,,20,7238
3674,,,16,3053
2063,,,28,2001
4214,,,24,4152
3042,,,28,3325
3877,,,4,8455
2168,,,3,4027
1503,,,22,4316
2769,,,17,8768
4933,,,16,2581
3082,,,5,9412
1422,,,28,4597
3139,,,18,2782
2200,,,18,4835
4670,,,14,5955
2053,,,12,6600
4847,,,17,8025
1185,,,20,4029
4656,,,16,2160
2741,,,3,5794
2654,,,14,8952
2010,,,28,9403
2586,,,15,4800
3511,,,5,4767
4700,,,14,2185
2235,,,30,1748
2557,,,9,5080
3462,,,13,1701
1356,,,21,8465
1477,,,16,9810
3094,,,28,6700
3981,,,17,4122
1340,,,18,9384
4015,,,30,7149
1719,,,6,9393
1542,,,8,7395
1357,,,4,4760
4003,,,19,9594
4224,,,14,6699
1292,,,10,8301
4018,,,8,4223
2721,,,12,9303
4016,,,26,7690
3654,,,15,3342
3745,,,22,1935
2851,,,16,5309
1474,,,27,2120
3623,,,1,8183
1647,,,18,3258
1312,,,1,1768
1218,,,11,5676
4745,,,12,3863
4994,,,8,2125
1465,,,23,8303
2380,,,19,4851
1150,,,9,4611
4371,,,17,8983
4668,,,29,9664
2167,,,10,2357
3534,,,28,3666
3399,,,27,2244
1144,,,2,7985
2136,,,27,7003
1888,,,11,2654
4990,,,10,7442
1731,,,23,2121
4632,,,8,8957
3035,,,28,9053
4376,,,12,3538
3760,,,17,5050
1135,,,26,9564
3132,,,10,2289
1252,,,12,4231
3698,,,16,2423
1442,,,29,8973
1160,,,12,5453
1451,,,1,7011
2785,,,7,7248
3159,,,13,4754
3205,,,26,3991
2703,,,28,9281
1115,,,11,4704
2632,,,23,1933
2729,,,4,4103
4334,,,13,3927
1009,,,8,9892
3098,,,30,8958
1489,,,26,7358
4240,,,20,1911
1096,,,4,5238
3120,,,2,3492
1608,,,19,6796
2298,,,17,6718
4646,,,15,2476
3782,,,15,7195
2448,,,27,8501
4999,,,26,3316
1233,,,17,7988
1335,,,2,4178
1889,,,12,1764
3815,,,11,6223
3976,,,30,2339
3051,,,28,3742
2630,,,20,4092
4182,,,13,3218
1524,,,15,2163
2165,,,9,1698
3710,,,12,3875
1859,,,11,6863
1682,,,23,7970
3682,,,26,1634
1866,,,23,3533
1764,,,5,8096
2016,,,18,5201
3758,,,30,2848
1380,,,25,9945
3063,,,21,4416
4782,,,18,4672
3677,,,8,7893
2315,,,4,1890
3548,,,20,4473
3198,,,19,3196
1436,,,5,3679
4874,,,10,5598
4002,,,12,2738
2911,,,11,4419
1611,,,24,1965
2561,,,25,4331
2343,,,15,6929
1021,,,8,5428
3484,,,11,9736
4378,,,25,9243
1751,,,7,6365
1730,,,14,1872
4669,,,6,2480
1184,,,27,7926
4793,,,8,5562
4600,,,10,6756
3966,,,10,7257
3017,,,20,4829
1834,,,16,4571
4508,,,17,2633
2879,,,19,4037
4643,,,12,1810
3757,,,13,3819
1486,,,12,2291
3018,,,27,2399
3600,,,20,8203
1239,,,26,7088
1315,,,5,9962
1654,,,3,8399
3551,,,15,6345
2861,,,6,8176
1170,,,23,5366
1351,,,4,9641
2645,,,22,3987
4202,,,18,6790
2653,,,25,2781
3961,,,2,2551
2441,,,25,3985
3637,,,11,3323
2329,,,12,4947
3858,,,2,8646
4294,,,8,2051
4765,,,18,1810
4017,,,1,7954
4855,,,6,1743
2673,,,14,7759
3352,,,24,8106
1391,,,5,4782
4352,,,3,1538
1298,,,10,5736
1618,,,7,7653
2433,,,12,6387
4992,,,24,5735
3515,,,5,5329
1786,,,25,3601
3844,,,9,8157
3914,,,22,7084
4859,,,5,9162
2747,,,14,8996
4172,,,18,9709
1796,,,1,7593
2524,,,12,3269
3523,,,22,2852
3761,,,12,9818
1830,,,22,8981
4144,,,26,7032
3803,,,15,7007
4503,,,29,8837
2055,,,12,9542
3634,,,5,7290
4503,,,12,6890
3756,,,26,7679
3071,,,18,5030
3168,,,5,2498
2301,,,26,5631
1270,,,28,7908
3999,,,29,2436
1603,,,13,5791
3089,,,17,1786
4671,,,17,6618
2985,,,22,8611
3318,,,13,9274
3954,,,10,3401
1048,,,22,2149
3586,,,6,3622
4431,,,29,9228
3977,,,30,9164
1799,,,5,5735
2609,,,11,8995
4187,,,17,3785
3140,,,22,8496
4942,,,24,6924
3886,,,14,3505
4453,,,22,4414
1056,,,5,9115
2700,,,25,5127
1049,,,5,9680
2446,,,15,6312
4864,,,4,3332
1483,,,2,9254
4158,,,15,4827
2212,,,1,8011
1142,,,20,7223
2273,,,4,2298
3741,,,24,2508
3574,,,2,4659
3902,,,29,8183
2169,,,1,4322
3038,,,18,9252
2023,,,12,6054
1038,,,24,9404
3998,,,25,1510
3516,,,25,9517
1979,,,25,5551
3635,,,28,4349
3966,,,1,9519
1430,,,29,3475
2583,,,19,2035
2055,,,27,1968
1092,,,25,1952
4138,,,17,3532
1515,,,2,8048
3481,,,25,6613
2426,,,9,1743
1886,,,30,7732
4861,,,11,7145
2946,,,4,2417
2349,,,21,9266
2326,,,8,5199
2910,,,22,9918
2103,,,15,7286
3260,,,9,6312
1893,,,27,5159
3352,,,20,3911
4834,,,15,2100
2476,,,13,6572
1013,,,25,1715
3004,,,21,7025
1573,,,27,9289
2089,,,5,6927
3077,,,8,6137
3900,,,22,1630
2470,,,20,6498
4785,,,15,1783
2916,,,12,6198
3179,,,19,7417
2285,,,11,2355
2617,,,28,2795
1945,,,8,2319
4601,,,7,6555
4722,,,24,7010
4605,,,3,6582
4971,,,21,9229
4725,,,12,7399
3872,,,10,2043
4280,,,24,5614
4544,,,26,9224
4839,,,29,3979
2785,,,4,9266
1594,,,8,8613
4675,,,21,9725
1321,,,2,6559
1535,,,21,9871
4437,,,20,9250
2249,,,4,7343
1785,,,8,8957
4635,,,13,7087
4125,,,13,9029
3568,,,14,8447
3575,,,4,4773
2691,,,4,1542
3571,,,27,9590
4648,,,8,1897
2085,,,25,6511
4104,,,20,5865
1143,,,13,4161
2228,,,25,2548
3746,,,23,2880
3934,,,27,9824
1329,,,24,9643
4689,,,5,6941
3199,,,29,3862
4778,,,19,5728
1146,,,28,4729
