memberID,Date,itemName,quantity,price
3084,26-10-2015,,12,3545
1850,17-02-2015,,16,7208
1949,17-03-2015,,29,5993
4740,02-10-2015,,24,8560
1072,23-10-2015,,9,5270
4196,09-07-2015,rolls/buns,16,5549
4814,13-09-2015,whole milk,30,1570
1514,28-02-2015,rolls/buns,25,1791
4584,25-10-2015,chicken,17,3223
2751,03-02-2015,tropical fruit,8,8641
4155,24-09-2015,sausage,6,8858
4670,11-10-2015,sausage,30,9686
4566,27-07-2015,frankfurter,11,6522
2371,30-08-2015,UHT-milk,15,8751
3442,14-11-2015,rolls/buns,26,1604
3090,27-09-2015,canned beer,29,3545
1457,09-01-2015,yogurt,21,1525
4952,08-04-2015,whipped/sour cream,6,3416
3165,11-01-2015,rolls/buns,27,8383
2608,19-09-2015,rolls/buns,7,1695
2040,07-10-2015,beverages,5,9341
1327,09-08-2015,rolls/buns,14,1792
3363,07-01-2015,rolls/buns,7,3019
1731,09-09-2015,bottled beer,5,3296
2760,02-08-2015,citrus fruit,11,8509
3120,14-01-2015,bottled water,6,7033
1332,30-04-2015,pastry,25,8110
4530,12-09-2015,domestic eggs,14,8614
3145,23-02-2015,beef,11,5119
1099,13-08-2015,spread cheese,19,4715
3188,06-12-2015,tropical fruit,12,9007
3748,13-10-2015,packaged fruit/vegetables,9,8030
4655,31-03-2015,whole milk,25,6839
1827,01-05-2015,meat,13,9407
2485,17-02-2015,onions,11,9677
4683,15-01-2015,frankfurter,23,8489
4358,06-11-2015,beef,21,4268
1931,09-10-2015,beef,26,4735
2490,18-12-2015,sausage,26,5213
4842,08-12-2015,chicken,6,7372
4616,01-01-2015,canned beer,9,7473
2810,22-09-2015,sausage,19,6863
2785,18-10-2015,tropical fruit,11,8461
3591,20-07-2015,frankfurter,23,8618
3896,10-09-2015,sausage,12,8081
3842,01-07-2015,beef,2,7923
2648,10-07-2015,tropical fruit,20,3218
4688,02-10-2015,yogurt,10,7093
3511,26-08-2015,frankfurter,16,7464
3084,04-09-2015,bottled beer,11,8400
3810,07-05-2015,grapes,3,2340
4348,26-02-2015,beverages,21,7962
3584,10-03-2015,curd,6,8699
2620,11-06-2015,ice cream,12,8534
2716,18-01-2015,sausage,11,7721
3797,10-08-2015,other vegetables,16,2889
2976,02-06-2015,dessert,4,6777
2762,07-11-2015,decalcifier,24,7635
3752,25-04-2015,canned beer,28,3136
1659,30-11-2015,coffee,26,6568
4109,08-02-2015,berries,3,9402
1542,07-08-2015,pork,9,8703
2068,07-06-2015,frankfurter,2,4273
4509,14-06-2015,pork,13,8552
4646,14-06-2015,frankfurter,22,5117
2122,07-04-2015,frozen dessert,10,7461
2730,15-06-2015,chicken,2,8385
1800,31-07-2015,vinegar,1,2924
1456,18-09-2015,rolls/buns,29,8520
1138,02-09-2015,whole milk,5,2339
4104,12-06-2015,pork,16,7045
4985,28-02-2015,rolls/buns,19,8266
3181,13-12-2015,grapes,25,3919
3178,21-10-2015,frankfurter,16,8044
1688,10-11-2015,finished products,5,3741
1488,28-11-2015,onions,19,7296
4975,08-05-2015,tropical fruit,25,2928
4697,09-01-2015,other vegetables,29,9185
4742,11-01-2015,ham,27,4220
2640,22-04-2015,other vegetables,1,2419
2548,25-12-2015,curd,8,6747
2825,29-12-2015,sausage,12,6962
2592,04-07-2015,canned beer,21,8931
3622,28-12-2015,ham,9,7747
4852,21-08-2015,packaged fruit/vegetables,19,9700
1839,03-09-2015,meat,13,9127
2413,04-04-2015,whole milk,8,6255
2982,14-06-2015,canned beer,26,3899
1981,31-10-2015,chicken,6,4986
4440,21-09-2015,rolls/buns,12,2873
3497,24-11-2015,pet care,30,3776
3668,18-12-2015,root vegetables,30,6131
4460,28-05-2015,pastry,9,4595
1335,16-01-2015,frankfurter,22,2971
4303,07-12-2015,chicken,18,4853
3508,28-02-2015,frozen dessert,22,5513
1959,19-03-2015,citrus fruit,6,5851
3856,06-03-2015,sausage,11,4734
3141,29-07-2015,root vegetables,14,6489
4640,25-09-2015,root vegetables,20,5490
4851,25-05-2015,bottled beer,2,9740
3306,22-09-2015,frankfurter,15,3028
2193,08-04-2015,root vegetables,30,9635
1156,13-09-2015,berries,17,9263
4596,08-04-2015,hamburger meat,6,8830
1245,08-10-2015,tropical fruit,2,8224
1515,05-07-2015,frankfurter,23,8989
2564,14-07-2015,frankfurter,30,2429
4527,18-10-2015,soda,3,3908
2487,09-07-2015,ice cream,16,5449
3420,27-02-2015,beef,7,8598
4442,28-11-2015,whole milk,1,6354
3164,30-04-2015,pork,23,8832
3601,01-04-2015,whole milk,9,5163
3176,25-05-2015,bottled beer,16,3197
2568,22-07-2015,pork,8,6128
1856,26-10-2015,root vegetables,12,2501
3859,30-09-2015,canned beer,20,6930
1668,21-08-2015,citrus fruit,26,6612
4499,23-08-2015,pip fruit,26,2920
1753,21-08-2015,root vegetables,16,4427
3829,25-06-2015,tropical fruit,26,8797
4825,08-01-2015,beef,18,2814
3694,10-11-2015,chicken,26,5818
4147,02-01-2015,citrus fruit,10,1922
2196,09-10-2015,meat,5,2979
2229,22-05-2015,cream cheese,22,9289
4724,03-09-2015,citrus fruit,28,1604
3066,11-10-2015,specialty bar,8,8673
1120,08-06-2015,meat,22,3496
4769,22-08-2015,citrus fruit,6,9777
4711,17-09-2015,frankfurter,2,6136
2391,22-06-2015,citrus fruit,30,3646
1216,04-03-2015,turkey,15,9079
3154,14-05-2015,citrus fruit,14,8707
3911,30-07-2015,sausage,21,4205
3111,15-10-2015,newspapers,6,2680
1385,26-11-2015,whole milk,24,1516
1158,21-03-2015,yogurt,1,4156
2733,22-07-2015,yogurt,8,5427
4999,26-12-2015,bottled water,18,3965
2882,12-06-2015,berries,11,3731
2590,25-06-2015,packaged fruit/vegetables,4,4106
4249,04-08-2015,frankfurter,3,9302
3012,03-05-2015,nuts/prunes,19,3666
1533,07-11-2015,citrus fruit,29,9083
1667,12-01-2015,beef,17,4447
4323,13-05-2015,whole milk,23,6672
2087,22-02-2015,other vegetables,22,7451
1853,31-05-2015,beef,28,8944
2157,29-10-2015,fish,13,7763
1136,29-10-2015,other vegetables,19,6311
2049,07-10-2015,tropical fruit,24,4885
3122,02-05-2015,coffee,16,3716
2245,15-05-2015,sausage,1,9253
4746,18-10-2015,meat,19,8342
4224,24-02-2015,chicken,18,5350
4219,19-03-2015,berries,12,7394
2641,01-01-2015,frozen meals,22,5413
3173,25-07-2015,whipped/sour cream,22,3625
2191,19-10-2015,beef,15,5945
4212,07-04-2015,chicken,18,9817
1902,01-12-2015,chicken,12,7560
1347,27-03-2015,beef,13,9621
1578,23-06-2015,packaged fruit/vegetables,29,6735
1264,23-11-2015,sugar,30,9595
4632,30-09-2015,frankfurter,14,4198
3452,01-11-2015,berries,22,3057
4822,10-02-2015,bottled water,2,5642
3987,18-06-2015,sausage,30,4649
1672,07-10-2015,whole milk,8,8881
4864,01-12-2015,ice cream,18,7044
3368,09-03-2015,frankfurter,15,8337
1283,22-09-2015,root vegetables,15,8526
4428,28-06-2015,sausage,2,5734
2577,25-10-2015,sausage,5,4966
1973,24-10-2015,beef,16,1577
3284,23-01-2015,fruit/vegetable juice,22,9528
1905,19-05-2015,sugar,18,4183
2226,09-03-2015,berries,2,4236
1932,04-09-2015,yogurt,17,3666
4506,11-08-2015,pork,1,3333
1843,27-11-2015,bottled beer,10,7536
3973,27-07-2015,curd,7,3065
1651,28-07-2015,beef,11,8941
3997,12-10-2015,pork,1,9069
4796,25-08-2015,white bread,23,8647
1245,24-09-2015,grapes,11,7568
3579,17-08-2015,potato products,23,6585
4387,10-02-2015,root vegetables,17,3786
2496,29-06-2015,chicken,28,2145
3590,28-03-2015,chicken,11,6523
2890,26-04-2015,fish,25,2462
1401,27-01-2015,canned beer,16,6569
3297,21-05-2015,other vegetables,7,7914
2867,23-12-2015,chicken,25,8137
1365,20-05-2015,other vegetables,16,7178
2355,24-07-2015,tropical fruit,26,5844
1170,19-03-2015,whole milk,8,4954
3554,21-03-2015,beef,15,1600
4171,26-01-2015,sausage,29,2182
3963,17-09-2015,whole milk,9,7135
3076,08-12-2015,rolls/buns,21,5622
1629,17-05-2015,citrus fruit,11,3652
1366,30-05-2015,whole milk,23,9354
3677,29-07-2015,pastry,12,7304
2844,21-05-2015,tropical fruit,12,7805
4509,28-09-2015,sliced cheese,19,5202
3245,11-05-2015,soda,22,7283
2294,22-06-2015,ham,13,2852
1234,20-11-2015,salty snack,7,6642
3001,24-12-2015,whole milk,10,5404
3587,05-08-2015,root vegetables,22,4258
2700,22-01-2015,soda,9,7091
3838,14-12-2015,curd,2,4120
4045,22-12-2015,bottled water,12,7829
1858,25-04-2015,packaged fruit/vegetables,21,2879
2280,11-01-2015,tropical fruit,18,2393
2454,06-04-2015,ham,17,2055
4437,09-10-2015,pork,25,3101
1685,30-03-2015,beverages,22,7692
2349,26-02-2015,sausage,28,1932
1463,24-12-2015,sausage,13,3893
3470,19-02-2015,root vegetables,22,5051
4914,29-11-2015,whole milk,22,3271
2448,31-08-2015,frankfurter,25,5080
3387,10-05-2015,soda,12,7036
3167,04-11-2015,soda,12,7042
3175,17-03-2015,frankfurter,6,2855
2678,21-09-2015,berries,11,4735
4627,18-12-2015,canned beer,8,1540
1773,17-10-2015,frankfurter,10,4248
3100,23-05-2015,frankfurter,2,3792
3232,29-05-2015,berries,12,8570
3673,12-08-2015,frankfurter,24,9435
4068,19-11-2015,newspapers,18,8642
2340,07-10-2015,frozen fish,19,5874
1930,01-03-2015,tropical fruit,16,9135
3526,02-06-2015,beef,29,6195
1617,10-02-2015,rolls/buns,1,5986
1028,11-07-2015,specialty chocolate,23,4521
4440,01-12-2015,sparkling wine,10,5419
3554,23-07-2015,citrus fruit,10,3480
1632,15-12-2015,onions,8,8530
1429,07-02-2015,whole milk,24,6162
1225,20-05-2015,photo/film,10,5309
2509,15-07-2015,hamburger meat,11,8193
4945,02-08-2015,other vegetables,14,4022
4342,18-03-2015,whole milk,26,7738
1832,28-09-2015,pork,13,2445
1518,21-06-2015,tropical fruit,11,4627
1512,20-09-2015,chicken,23,8495
4818,20-03-2015,other vegetables,11,3336
4686,19-08-2015,sausage,26,9758
4986,01-02-2015,whole milk,7,4087
2755,06-02-2015,rolls/buns,23,7560
4532,29-11-2015,hygiene articles,17,3619
2070,16-08-2015,ice cream,11,5387
1894,09-05-2015,curd,9,3237
3473,25-01-2015,whole milk,23,1733
2140,28-09-2015,onions,3,7501
3286,23-12-2015,finished products,8,5899
4729,08-04-2015,salt,5,9183
3204,20-02-2015,tropical fruit,20,6493
1574,18-04-2015,other vegetables,16,3342
3361,22-07-2015,chocolate,3,7049
1776,25-02-2015,ice cream,4,3862
2009,11-10-2015,tropical fruit,22,6437
3479,24-03-2015,frankfurter,29,7842
2394,22-11-2015,butter,2,8938
1337,25-12-2015,other vegetables,21,5679
3574,13-06-2015,tropical fruit,29,6520
1727,18-07-2015,citrus fruit,12,2317
1016,05-10-2015,UHT-milk,17,2166
4326,21-01-2015,beef,16,1564
2212,22-09-2015,curd,9,2921
1990,01-08-2015,citrus fruit,22,1602
3836,06-12-2015,yogurt,3,3090
4560,01-07-2015,bottled beer,20,6172
1119,04-02-2015,grapes,21,8102
1379,18-05-2015,pork,11,4965
1658,03-09-2015,sausage,13,3425
2948,16-06-2015,frankfurter,27,3801
1273,04-05-2015,artif. sweetener,3,2082
1155,27-12-2015,frankfurter,26,7658
1672,05-02-2015,pip fruit,9,2893
3841,02-04-2015,frankfurter,13,6343
1683,20-08-2015,whole milk,26,9410
1774,07-08-2015,domestic eggs,3,6528
4441,17-06-2015,packaged fruit/vegetables,15,9633
1929,02-05-2015,chicken,2,4549
1273,31-01-2015,pork,22,7632
2920,11-10-2015,citrus fruit,3,7980
2467,18-04-2015,light bulbs,22,7916
2678,28-11-2015,cream cheese,21,2334
3423,02-06-2015,sausage,29,4977
4223,19-07-2015,citrus fruit,3,8062
2846,23-09-2015,other vegetables,25,6718
4103,26-07-2015,chicken,12,6448
4789,02-05-2015,ice cream,20,2148
4916,26-02-2015,pork,9,8966
2518,03-05-2015,pork,25,4853
2622,07-03-2015,onions,17,3905
4321,29-01-2015,tropical fruit,9,4956
2050,28-06-2015,whipped/sour cream,30,6864
2146,20-06-2015,berries,26,7816
3938,26-05-2015,berries,1,1900
1636,19-09-2015,rolls/buns,26,4144
4694,29-07-2015,ice cream,13,8687
2432,07-07-2015,coffee,6,3075
4937,18-05-2015,whole milk,1,2091
1293,01-03-2015,whole milk,22,8441
2883,17-02-2015,citrus fruit,3,8721
2267,30-01-2015,beef,30,4838
3997,09-06-2015,pork,3,4641
4792,20-07-2015,turkey,22,7443
2292,25-03-2015,margarine,2,6765
1018,23-05-2015,butter milk,10,6864
4922,13-02-2015,beef,24,5237
3151,25-09-2015,bottled water,21,2505
2517,04-07-2015,pip fruit,17,8490
1499,17-05-2015,whole milk,11,3572
4993,21-01-2015,chocolate,29,4463
1606,11-11-2015,frankfurter,6,7303
2918,10-08-2015,whole milk,2,8689
1815,13-01-2015,sausage,3,8151
4524,05-07-2015,grapes,10,4364
1395,11-06-2015,brown bread,20,9681
3456,16-06-2015,root vegetables,22,6642
1597,05-02-2015,UHT-milk,29,1939
2315,02-05-2015,onions,18,8888
4095,29-09-2015,beef,1,5341
3680,24-11-2015,pork,25,4029
2847,23-11-2015,canned beer,18,9242
3426,25-10-2015,yogurt,19,2988
4750,04-08-2015,yogurt,18,4745
1384,09-08-2015,pip fruit,26,4033
3120,09-08-2015,meat,5,2695
1081,25-04-2015,coffee,23,6182
1171,05-05-2015,bottled water,29,6447
4932,08-07-2015,bottled beer,16,2109
4189,11-09-2015,sausage,8,2096
4455,09-09-2015,shopping bags,25,2108
2928,11-02-2015,pork,5,8334
4817,18-03-2015,frankfurter,23,4286
4257,28-06-2015,ice cream,14,9478
4254,20-07-2015,root vegetables,4,9287
4071,19-09-2015,sausage,10,5979
2109,28-10-2015,sausage,9,6849
1412,05-07-2015,root vegetables,28,2897
4088,23-09-2015,canned vegetables,19,3226
4056,20-10-2015,tropical fruit,9,3965
4441,05-05-2015,grapes,18,4292
4363,01-07-2015,whole milk,15,8221
2107,27-11-2015,frankfurter,10,2293
2941,23-02-2015,dessert,15,1691
1497,26-07-2015,shopping bags,10,1584
2211,01-01-2015,butter,4,4724
3510,02-01-2015,frankfurter,18,9371
4074,27-05-2015,pork,21,7245
3190,21-11-2015,whole milk,16,6466
2297,01-03-2015,brown bread,21,6087
3311,01-07-2015,frozen fish,18,4288
3085,21-01-2015,soda,17,7435
3693,16-11-2015,whole milk,23,8322
4859,07-07-2015,pork,13,2308
2125,25-06-2015,whipped/sour cream,18,6230
2261,04-04-2015,frankfurter,22,6114
3679,27-11-2015,grapes,2,3513
4165,18-08-2015,sausage,3,6693
3538,01-03-2015,citrus fruit,18,8464
3913,19-02-2015,ham,1,5315
2336,14-04-2015,chewing gum,22,7498
3549,01-08-2015,beef,27,6959
4434,21-09-2015,beef,8,9625
2854,08-02-2015,other vegetables,26,3129
3413,08-02-2015,frankfurter,12,7608
1780,13-10-2015,canned fish,7,6530
2899,06-09-2015,sausage,15,7039
2106,13-08-2015,bottled water,15,4631
3929,30-07-2015,specialty cheese,10,7936
3857,01-10-2015,bottled water,6,5863
4459,18-12-2015,bottled water,19,4173
4551,28-07-2015,chicken,11,1898
4042,17-12-2015,frankfurter,21,2463
2599,06-05-2015,chicken,8,6110
1045,25-11-2015,chicken,7,8660
4677,24-01-2015,butter,22,3994
1580,14-06-2015,citrus fruit,14,6330
3269,07-10-2015,whipped/sour cream,9,9102
4368,29-01-2015,frankfurter,1,8125
1111,20-11-2015,beef,29,2915
4841,13-09-2015,chicken,26,4960
3047,07-09-2015,sausage,7,5970
4349,14-03-2015,citrus fruit,24,8069
3580,24-11-2015,ice cream,3,3722
2370,18-07-2015,specialty chocolate,27,2697
3094,28-06-2015,frankfurter,14,6851
1146,12-09-2015,pork,9,8469
2287,16-12-2015,UHT-milk,23,8164
3911,23-08-2015,UHT-milk,14,8568
4891,19-04-2015,cookware,1,2333
4837,02-12-2015,citrus fruit,27,5962
4464,21-10-2015,sausage,30,5151
2940,18-10-2015,frankfurter,2,2374
4972,06-02-2015,citrus fruit,21,9846
4890,03-07-2015,ham,18,5544
4295,17-07-2015,ham,26,1986
2729,24-09-2015,bottled water,3,7965
1125,19-11-2015,popcorn,23,7813
1850,11-01-2015,tropical fruit,11,9064
2928,22-09-2015,frankfurter,7,3707
3717,30-05-2015,hamburger meat,14,5252
3809,24-03-2015,soda,18,8330
3437,02-02-2015,sausage,11,9007
1481,17-01-2015,yogurt,23,5328
1050,04-05-2015,meat,25,8848
2918,16-03-2015,red/blush wine,7,5682
4499,08-08-2015,UHT-milk,26,2104
4117,06-01-2015,brown bread,13,1645
1630,22-05-2015,semi-finished bread,11,2075
3715,11-05-2015,whole milk,15,9815
3512,17-11-2015,cat food,11,7632
1197,27-04-2015,citrus fruit,10,5109
3958,04-03-2015,citrus fruit,26,5577
4890,14-09-2015,meat,27,3375
3112,19-05-2015,rolls/buns,8,4474
4502,22-11-2015,root vegetables,11,9021
4719,01-06-2015,tropical fruit,12,8252
1516,28-01-2015,brown bread,27,3632
4281,18-10-2015,shopping bags,25,5548
1566,30-04-2015,grapes,10,4596
4641,29-11-2015,ham,23,4919
2561,26-02-2015,root vegetables,26,4480
2344,17-12-2015,ice cream,14,3476
2643,21-04-2015,tropical fruit,18,3576
3236,09-04-2015,finished products,17,6240
4863,30-12-2015,dessert,12,8347
2264,12-01-2015,sparkling wine,30,7147
3168,20-03-2015,other vegetables,30,9256
1282,18-11-2015,misc. beverages,4,6257
2832,02-11-2015,other vegetables,8,9626
3067,27-11-2015,misc. beverages,5,8720
1847,17-04-2015,dessert,12,9351
3525,14-02-2015,frankfurter,2,9718
1231,14-10-2015,sausage,16,3255
3471,28-03-2015,meat,19,5009
2421,22-11-2015,sausage,10,2721
4092,14-06-2015,onions,6,3798
1577,16-03-2015,beef,4,5801
3463,13-06-2015,pip fruit,26,6826
3518,01-08-2015,ham,19,5434
4325,14-10-2015,yogurt,14,5856
4947,18-11-2015,citrus fruit,30,6301
2194,11-01-2015,other vegetables,22,1822
2868,20-03-2015,pork,18,3610
3211,30-09-2015,bathroom cleaner,2,1896
4537,01-01-2015,ham,25,7741
2243,15-09-2015,grapes,29,5719
2399,21-01-2015,pastry,13,7440
4133,22-01-2015,citrus fruit,2,1637
2937,17-06-2015,photo/film,4,1881
1029,14-03-2015,dessert,15,5912
4384,22-09-2015,citrus fruit,23,7060
3756,22-07-2015,soda,9,2760
1646,19-06-2015,chewing gum,25,4659
3066,30-11-2015,root vegetables,15,2942
1259,27-11-2015,pork,27,3358
2245,28-01-2015,turkey,6,2793
3289,01-03-2015,tropical fruit,16,2114
3742,22-08-2015,sausage,14,1595
4537,09-04-2015,sausage,20,7984
4531,29-09-2015,pork,10,4426
3764,05-10-2015,sausage,30,7741
1581,13-08-2015,grapes,21,3519
2859,11-02-2015,grapes,24,5613
2175,06-03-2015,other vegetables,8,2569
1301,03-11-2015,pot plants,9,8794
3465,01-11-2015,bottled water,14,8220
2203,27-06-2015,prosecco,27,7657
2113,16-08-2015,UHT-milk,16,6508
3072,26-01-2015,bottled water,14,4896
2805,17-08-2015,rolls/buns,1,2540
2511,14-07-2015,specialty chocolate,1,7245
2120,26-01-2015,beef,8,8618
2346,24-04-2015,tropical fruit,16,2371
2071,14-10-2015,beef,10,3870
2610,26-02-2015,rolls/buns,27,9390
3489,18-11-2015,berries,9,6356
3458,13-08-2015,sausage,23,5447
4869,06-02-2015,chicken,3,2756
2580,11-04-2015,sausage,2,6280
3305,24-06-2015,shopping bags,11,2486
3811,24-06-2015,canned beer,8,9915
1782,16-08-2015,soda,14,1831
3050,07-04-2015,yogurt,29,2634
4924,14-09-2015,rolls/buns,14,4392
1480,21-11-2015,rolls/buns,21,2515
3508,15-08-2015,whole milk,28,3606
2545,18-11-2015,citrus fruit,9,9465
3638,06-06-2015,citrus fruit,29,8769
3971,30-12-2015,brown bread,2,8640
4536,06-04-2015,tropical fruit,3,9057
2707,12-06-2015,frankfurter,22,5048
1382,29-09-2015,coffee,12,5494
4648,14-09-2015,ham,19,6006
2699,18-04-2015,other vegetables,28,2204
3119,05-02-2015,sausage,5,5173
4695,09-09-2015,pork,29,2605
4778,24-08-2015,citrus fruit,2,1735
3451,26-04-2015,tropical fruit,27,5973
2221,16-12-2015,other vegetables,20,4610
4217,23-11-2015,pork,7,5449
1334,07-06-2015,chicken,10,3718
2499,22-11-2015,root vegetables,12,6469
3585,21-07-2015,citrus fruit,11,7925
3161,08-11-2015,fruit/vegetable juice,4,6869
2434,06-06-2015,beef,20,1802
4448,06-01-2015,frankfurter,8,4127
4597,13-07-2015,frankfurter,13,3044
4584,09-10-2015,beef,30,4603
1606,10-03-2015,ham,3,7741
3323,12-11-2015,shopping bags,3,3168
1308,14-03-2015,pork,17,7057
1331,07-10-2015,condensed milk,10,9976
2386,30-01-2015,chicken,28,7884
3910,28-02-2015,sausage,2,2243
4274,01-08-2015,bottled beer,8,6919
3101,21-01-2015,chicken,27,7980
4416,23-12-2015,finished products,2,5383
2375,09-12-2015,pork,2,4319
1819,09-09-2015,root vegetables,11,2743
3981,02-10-2015,domestic eggs,11,8894
3553,01-06-2015,domestic eggs,19,4664
3846,28-01-2015,bottled water,18,3458
3037,23-02-2015,cling film/bags,24,1910
3469,09-02-2015,other vegetables,29,7231
1601,09-12-2015,whole milk,2,1576
4040,03-03-2015,sausage,20,8456
3926,07-06-2015,sausage,18,8669
4201,14-10-2015,tropical fruit,28,8051
4274,30-09-2015,frankfurter,9,6065
2665,13-04-2015,frozen potato products,14,3554
3153,08-10-2015,frankfurter,19,7364
2691,07-09-2015,frankfurter,8,9952
4022,31-07-2015,chicken,8,1739
3716,10-11-2015,tropical fruit,5,4452
4537,12-10-2015,bottled beer,6,4772
4875,11-06-2015,citrus fruit,10,2459
3822,25-09-2015,hamburger meat,16,6055
3609,12-12-2015,chicken,20,6690
4428,23-08-2015,pork,3,4371
3947,16-04-2015,rolls/buns,14,5478
2448,17-08-2015,bottled water,3,7280
2688,11-04-2015,sausage,15,3189
3764,24-07-2015,frozen potato products,24,4142
4523,24-08-2015,frankfurter,6,9507
3698,30-08-2015,sausage,2,7652
3898,21-08-2015,tropical fruit,4,8227
1761,02-10-2015,bottled beer,18,8766
2689,11-01-2015,bottled beer,22,4941
1627,11-04-2015,rolls/buns,29,4495
4629,16-11-2015,citrus fruit,8,7967
2790,30-12-2015,yogurt,10,9224
4496,23-01-2015,turkey,27,3484
1934,27-02-2015,soda,20,5703
2513,12-02-2015,canned beer,25,5366
3298,28-01-2015,canned beer,20,1501
4214,20-03-2015,sausage,15,6445
2480,14-08-2015,pork,7,6279
4962,29-03-2015,Instant food products,28,6718
3960,20-06-2015,frankfurter,9,8654
2074,23-01-2015,oil,11,8556
2625,03-10-2015,chicken,9,5148
1557,04-08-2015,beef,21,4983
2007,28-08-2015,dessert,15,9051
2120,07-10-2015,pork,21,1897
4289,08-09-2015,curd,18,4157
2356,31-01-2015,chicken,12,3183
4301,30-09-2015,whipped/sour cream,25,6654
2950,07-02-2015,frankfurter,5,4473
2263,02-07-2015,frankfurter,23,5613
3186,25-11-2015,liver loaf,1,8595
2655,01-07-2015,pork,23,8060
1491,18-06-2015,frankfurter,21,8112
2069,10-02-2015,pork,21,4802
3012,20-09-2015,pork,4,4344
2681,24-02-2015,soda,12,2544
4144,06-11-2015,root vegetables,15,7008
3919,07-10-2015,whipped/sour cream,7,4291
2777,01-06-2015,chocolate,24,7596
4119,09-05-2015,whole milk,27,2128
3597,23-06-2015,pork,27,4953
2110,15-05-2015,coffee,26,4302
3523,19-04-2015,rolls/buns,4,2516
3364,14-09-2015,citrus fruit,20,1544
3759,08-09-2015,citrus fruit,5,7156
4014,15-11-2015,soda,28,3203
3140,27-08-2015,cream cheese,1,6987
2787,24-06-2015,soda,2,8724
2525,16-11-2015,chicken,20,5400
2555,05-12-2015,frozen fish,11,2088
2419,07-04-2015,sausage,4,9662
4257,21-08-2015,beef,8,4183
4267,16-06-2015,ham,17,7815
2364,08-09-2015,chicken,29,9043
4008,04-05-2015,herbs,25,4427
1231,28-06-2015,grapes,18,2313
1651,06-05-2015,tropical fruit,3,8546
1371,11-05-2015,frankfurter,26,5540
2501,09-09-2015,onions,18,8071
1467,02-05-2015,sausage,16,8744
1015,04-05-2015,citrus fruit,21,7763
4697,10-02-2015,hamburger meat,15,7456
2727,30-09-2015,frankfurter,23,6623
